comment,sentiment
确诊病例下降，这是一个好消息??,0
这世间就没有神，救你的就只有善良的人。,0
什么时候才能减少确诊人数啊？在网上买菜像抢周杰伦演唱会门票一样难，出门又怕被感染，想一次出门多买点东西，结果规定一家一次只能一个人出去，搞笑呢？一个人才能买多少东西？意思隔几天就要出门买个菜？,0
都会好起来的????????,0
我快没有信心了,0
加油加油，希望治愈的人越来越多，传染控制住！,0
祈祷疫情早日结束??,0
每个数字后面都是鲜活的生命， 医学观察的人在减少=疑似减少=确诊减少。不传播是最快的方法，期待拐点出现，只是636这个数字太过于沉重，有的人死了，但他却活在人民的心中,0
破三万了,0
会春暖花开吗？,0
武汉人：坚决支持！ 叫停社区人员入户调查！该作为时不作为、要求自行在家隔离，导致被感染者全家感染不在少数！！！非常时期，我们这些安分守己的健康者、要冒险配合排查工作！说不通也没道理！坚决不开门！谁能保证不会被交叉感染！谁来给我们的风险买单！ 毫无安全感可言！ 希望转发下去！,0
加油,0
现在都害怕打开微博,0
公布行动轨迹真的挺重要的！社区工作者每天地毯式摸排，还是有人死不承认，还是大家都互相告知，为了自己，也为了大家。,0
看看我们黑龙江哈尔滨吧 10号复工私家车却限号限行 政府要我们挤公交车节能减排绿色出行 太棒了 想不到黑龙江在如此危难时刻还不忘环保使命！,0
这世道欠李文亮一个公道??????,0
看到新增数量减少了   一切都会好的  加油!,0
我是黄冈的。我们这里的确诊病例下降了很多。床位也够用了。盼望春暖花开的季节来临。湖北加油。武汉加油！,0
天天期盼出院增加，其余全减少??????,0
该死的没死，不该死的却死了！社会公信力被践踏了??,0
太想回到之前小题大做的日子了,0
破三万了,0
一切都会好起来的??????,0
早上睡梦中模糊梦见新增只有1000多，很开心，看到这个数字虽然有出入，但毕竟是开始下降了，加油，我的国！,0
越来越多了 拐点依旧没有出现,0
期待早日结束！期待春天！期待国泰民安！,0
加油！,0
确诊病例看似少了，但是有可能是波动，是否下降还要看未来发展趋势。,0
越来越严重，没来得及去医院确认，没得到医治身亡的估计没有统计，痛心,0
最可怕的是亲密接触数,0
这数字也是国家管控的吧,0
愿平安,0
李医生看到会很开心的!!!期待拐点!!!,0
加油中国，一切都会好起来的,0
一定会好的！,0
希望疫情早日结束，人民身体健康！??????,0
买不到口罩，从疫情开始半个口罩也没有，怎么防,0
南京这边还有家长闹着让学校早开学,0
好消息，速度降了,0
太凶了，怎么办,0
加油，我们一定能赢！,0
"根据丁香医生具体数据，深圳确诊316，治愈22，治愈不到7%，可深圳面积1997平方公里，就目前确诊病例每平方公里确诊15.8%,这个数据还是以深圳空城为前提的，我钟爱的大深圳啊，怕你",0
关心每天这些冰冷数字半个多月了 昨晚李医生的死让我对这些数字没了惦记 我现在分不清那些是真实哪些是谎言,0
新增病历再降下来。感谢祖国的努力。,0
快点好起来，加油加油,0
湖北新增人数慢慢递减的过程，外省可能会慢慢递增几天，然后普遍降下来。。毕竟外省现在管控的很严，有效避免了传播。 希望早日稳定,0
如果可以时光倒流，可以阻止灾难的发生吗？看见新闻上报道警方截获一大批假口罩…太心痛了??，有人奋勇直上，逆行而战。有人不配为人，发国难财。 假口罩起不到应有的保护作用，只能让病毒扩散更快， 话不多说，严惩吧！！！,0
2020年愿望：活着 健康的活着,0
看看孝感吧，看看孝感下面的县城吧,0
来关注马鞍山毒王江某中，带毒行医接触238人，全城人心慌慌,0
以后千万别再吃野味了同胞们！！！！！！！！！！！！！！！！！！太害人了！！！！！！！！！！,0
今天数据好看点了,0
配合党号召再躺2周！,0
一场战役，让我明白什么车子，票子，房子真的都不重要，重要的是活着，陪在爱你得你爱的人身边，这就是幸福，至于那些让自己不开心的人活着事真的没必要去多想，多挂念，加油武汉，让我们一起等待疫情胜利得时刻，一起等待春暖花开,0
刚刚有人回我说那鲁迅应该是最大的键盘侠，我只能说别学过鲁迅两篇文章就觉得自己批判国家是向鲁迅先生看齐！别透露出自己没文化的事实，复制两句话就觉得自己是文豪？????,0
希望增速慢慢放缓，然后拐点尽快出现，过两天全国都要上班了，真是大难题！,0
目前还没看到安徽的！蚌埠有一确诊病人在健身房运动了，担心,0
数据在显著降低！希望之光就在前方，快了，快了，快了！,0
中国加油??，武汉加油??，待春暖花开一起看樱花??,0
太可怕了,0
终于有下降的趋势了，好事马上来临,0
国难当前，不管什么，大家还需要拧成一股绳啊，等疫情过去了再说，关系到大家每个人的生死，别说那么多消极的东西，战着说话不腰疼,0
唉,0
等这场疫情过去了，我们再好好滴出去转，再一起感受春暖花开。,0
真的好心痛，,0
希望延迟到2月17再复工！,0
昨天跟老妈唠嗑，湖北自己就干了快20000，其他省份都不到湖北的1/2，感觉湖北人民挺惨的，也是被连累了，也让我们看到了许多令人感动的人和事，但是也让我们看到了很多难过的事，看到了我们的弊端，看到了很多不作为的官员，,0
有多少没有确诊死亡的，。。,0
拐点？,0
好，新增没有上五千，希望今天开始别再上了,0
功德笔何在？,0
即使天空有阴霾，太阳却一直都在,0
累了，,0
个别数据隐瞒真相,0
整个城市好像被按下了暂停键，不吵，不堵车 ，人与人都离得很远……等这个城市重新按下播放键的时候，估计很多人会改变自己的活法，去爱，去奋斗，去珍惜，去拥有！ 战疫必胜 武汉加油 中国加油,0
这个数据是真实的吗,0
2020有一键重启吗,0
加强防疫措施，戴合格口罩，勤洗手,0
这次疫情搞，除了封城、封路、封小区、注意个人防护外。还能做些什么。。。。。。这样社会状态要持续多久？？？多么希望能像以前那样呼吸下外面的空气。这场疫情到底谁错了！,0
武汉加油，中国加油！一定会度过这个难关的,0
我只想知道怎么能买到口罩，微商的不敢买，药店都有回收二手的，也买不到，救救普通人吧，我们也得出门啊,0
武汉加油??！中国????加油??！请你我他将善良传递下去！,0
加油,0
:好消息，新增速度降下来了 一场疫情让我们明白了：什么房子，车子，票子，都不是事，这辈子 啥最好，祖国稳定最好，人民安居最好，身体健康最好，亲人平安最好，有人惦记最好。??????,0
好消息??????,0
今天起来一看，昨天全国新增新型肺炎病例3100多例、湖北省新增2400多例、武汉市新增1500多例，乍一看还是有不少，不过仔细来看比起前两天新增病例确实有一定下降(前两天全国新增新型肺炎病例曾一度达到近4000例、仅湖北省就新增3000多例、武汉市新增2000多例)，也是好事吧。,0
什么时候结束疫情,0
新增减少，疑似减少，治愈增加。 要胜利了,0
6日比5日下降551例，好消息，加油，全国继续保持防控的高压态势，争取尽早消除疫情。,0
不增，下降。是一个给所有人希望的。好的开始,0
武汉加油，中国加油,0
感觉要破5w,0
加油！加油！[加油][加油]????,0
一定会越来越少了，,0
为什么关于疫情新疆的没有详细信息？也没有详细的轨迹什么的，都不知道确诊患者所在区域，大家知道了，都会小心点,0
祖国是好的 只是有些人烂了 希望事后国家严整武汉ZF、红叉字会还有某些相关部门 如果不是他们瞒报谎报管控不利状况不会这么差 自己算算让这个国家和人民承受了多大损失  ,0
加油中国,0
控制有效,0
曙光初现，增长速度终于放缓了,0
李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？李医生怎么办？,0
看头条上还有好多省市没公布啊,0
抱歉，借您的微博发一个消息，这是我们可以为疫区人民做到的事情，请帮忙转发我的置顶内容，让该看到的人看到！,0
 真不希望数字再上升??,0
继续关注,0
降下来了。,0
好像减少一些了！虽然还是很多人，但总比不停的增长好！,0
祈祷疫情早日结束，一起加油，会赢的！,0
新增疑似和确诊都少了！会好的,0
一切的努力，只为快些将疫情有效的控制，身在抗疫一线的同志们辛苦了，为你们点赞，为你们加油,0
太可怕了，普通市民买不到口罩，出不了门。,0
疑似今天5000多呢。,0
这死亡人数快赶上非典了…,0
杀业太重，大自然的报复,0
等待春暖花开疫情接触,0
延迟复工吧,0
中国加油,0
好,0
新增数据开始减少了！,0
期待春暖花开，重新过回出门堵车，忙碌工作的日子！,0
越来越少了 期待0增长,0
希望大家都能好好的，好好的活着，好好的吃饭睡觉上班，我们想要最普通的一天，想过那种为了工作生活发牢骚的日子，一切快好起来吧,0
[加油][加油][加油],0
哎 每天看着这些数字增长真的是太难过了,0
新增三千多？？？也能安慰自己说下降了？？？？？,0
降了,0
越来越少了呢～,0
希望都能平安,0
加油！,0
??????加油！,0
加油！[加油][加油][加油][加油]希望早日战胜疫情！,0
今天少了一点,0
武汉加油！希望拐点快快出现,0
实话实说有这么难吗,0
我只想说一句政府还有公信力么？,0
加油吧，不要再增了,0
这次必须让湖北武汉的领导出来担责和接受惩罚，接受全中国人的唾弃。从上到下，一查到底,0
心疼李文亮医生，也心疼依然奋斗在一线的医护人员们，他们是用自己的生命在守护在我们，再看看政府，红十字，以及那些为了自身利益半路打劫物资的人，你们枉为人！,0
治愈那么多了，为什么不用同样的药把其他患者治愈,0
明白了吗？,0
训诫书-刺眼不,0
快点好起来吧，我要上班，房贷车贷怎么办？老板不给休假工资怎么办？,0
该内容涉嫌违规,0
祝大家平平安安,0
快降下来8,0
继续加油!众志成城，坚决打赢防疫攻坚战。,0
我能做到的，就是不出门！不能再给祖国添麻烦了！加油中国！,0
向千千万万个一线的医护人员致敬，宅在家就是做贡献，期待疫情早日结束。,0
2月份估计都还是会紧张，真希望快点结束！??,0
??????祖国母亲，加油！,0
以后若有人在吃野味，直接枪毙,0
哪些追求真相民主的人们，赶紧去，别在在这儿瞎叨叨，看着真够烦的,0
我变铁粉了吗,0
这次的病，对我们这些创业者是一次重重的打击,0
原来朱广权喜欢说段子，崔永元喜欢怼大牌，希望 疫情过后，还能继续做吃瓜群众，不用提心吊胆，安安稳稳上班，不用为柴米油盐担心！,0
中国加油??,0
搞快点，我想开学,0
玛德，我感觉现在的轮子越来越猖狂,0
达康书记说：现在严重的问题，不是教育群众，而是教育干部！,0
我相信，一切会变好的，我们的国家会进步会越来越好的，世界上哪有所谓的一点问题都没有的安乐园，也请大家从烦躁愤懑的情绪中把自己解脱出来，不要跟风发泄你们的情绪了……,0
数据应该是越来越接近真相了。希望患者可以守望互助，一起等待封印解除,0
请求延迟上班吧，不然功亏一篑，地铁公交办公楼工厂一聚集，二代三代感染爆发一朝回到解放前！,0
能在家就别出门，就是最好的预防和做贡献,0
钟老，李院士为什么看起来这么憔悴疲惫，因为他们在替我们负重前行。惟愿平安，健康??????,0
稳稳走好每一步!,0
一定强调一下钟老说的程序不是指的行政程序，绝不是形式主义。而是科学实验的程序，很多关是不能少的！比如副作用研究，代谢动力学研究，96%体外实验有效的药物到了人体内都是无效或者副作用远大于治疗作用的。只凭体外实验立马上临床是不可取的！,0
那天新闻上有钟老的采访视频 我问爸妈猜下这个老人多大年纪 他们说50几岁吧 知道钟老八十多岁的时候惊呆了 真的希望疫情赶紧过去 钟老李院士还有奋斗在一线的长辈们可以好好休息??,0
爱国要理智！救人要科学！,0
辛苦了,0
能不能给钟爷爷一个医用口罩,0
真药救人，真话救世。真话和真药一样重要。真药加上真话，一定度过这一劫。,0
老爷子憔悴了很多,0
相信這些醫療專家，相信病毒一定能克服！[加油],0
钟老辛苦了，请一定保重自己，您现在就是全中国人民的精神支柱！！！,0
口罩这么缺了吗？医用外科口罩都没有了吗？好好保护一线奋战的人员,0
钟院士戴的还是普通医用口罩，然而官老爷戴的是好的N95。这……,0
还是给点医用口罩钟院士用吧,0
钟老戴的口罩好像是活性炭口罩?? ，钟老一定舍不得戴医用口罩，一定是留给一线了,0
翻译：连临床试验结果都未出的瑞德西韦：请规规矩矩走流程。不能把老百姓的未知当小白鼠。不要治好了却留下巨大副作用。,0
院士感觉好憔悴啊??希望老人家注意身体,0
钟南山院士说：从1月23日封城开始到2月6日（正月十三）为第一个14天。 从2月7日（正月十四）开始再过14天，要到2月20日（正月二十七），如果没新增上升，疫情才算是控制了。一个14天不能解决问题，请大家配合，做好第2个14天的防护，很重要！很重要！（我们已经挺过第一个14天，再奋战第二个14天！,0
特殊时期能不能就不要让他们再接受采访了啊，年龄不小了，每天休息不到位，肩负重任啊！让他们休息好做专业的事情吧！,0
钟院士的眼泪好感人，充分说明医者仁心这几个字,0
钟老注意休息，一定要长命百岁哦,0
钟老瘦了，罩顾好自己,0
火神山、雷神山、钟南山， 三山齐聚克难关； 国内捐、海外捐、李兰娟， 众捐纷来病魔颤； 男护士、女护士、三军勇士齐抗疫； 医者心、仁者心、中国心， 万众一心不畏难！,0
对，就怕出现如当初的基因编辑婴儿事件,0
不要随便带货了。,0
一定可以等到那个好消息！致敬所有英雄们,0
为什么钟老还带的一次性口罩,0
心疼钟老，八十多岁的老人为了祖国和人民奔波劳碌，您一定要照顾好身体,0
钟老憔悴了好多，，希望早日打赢这场战疫！,0
这个解答才是权威专家该说的话！药品的应用上病人不能急，医生更不能急,0
这才是正解。警惕那些些胡说八道的公知。,0
一定要保护好我们的钟院士呀,0
心疼，毕竟是一个80多岁的老人,0
看钟老的眼睛，真是很累啊，辛苦啦！致敬,0
必须要严谨科学，进入临床觉不能马马虎虎，急于求成,0
感觉钟老是在担心国内的某些药企和机构为了自己利益准备在这个阶段强行给自己加戏，刚有了一个双黄连，不知还有啥糊弄人的神药准备现世,0
钟老做老实人，讲老实话，讲话都是讲的有依据的话，无条件只相信钟老,0
关键时刻，还是靠钟老提醒。不然乱七八糟的药进入临床，不知道引发多少副作用。,0
是呀，不能急于求成，更不能急功近利,0
钟老没戴好口罩啊（我不是键盘侠，真的没戴好，提醒一下而已,0
时刻保持头脑清醒,0
钟院士的黑眼圈…看出他有多少个不眠之夜了，前线的战士们辛苦了,0
虽然不应该神话一个人，但有钟院士在，就像定海神针，很安心,0
非常赞同！伦理审查必须要通过！不然也是饮鸠止渴！,0
钟院士老了很多，心疼,0
现在能客观冷静敢说真话实话的只有钟老了,0
虽然出现肺炎到大规模爆发仅仅一个月时间，但仿佛过了一个世纪那么久，希望肺炎快点过去，让这些不断奔波的医务人员可以睡一次好觉,0
钟院士憔悴疲惫了许多 希望媒体少打扰他 希望他老人家能保重身体,0
这个时期里希望钟南山院士照顾好自己,0
钟南山院士都没有N95口罩??,0
静候佳音！,0
“如果有人能穿越回去，他能救武汉吗？” “他会成为第九个造谣者。”,0
钟爷爷和李奶奶都要注意身体啊,0
不能少了走流程这一步骤.这是对病人负责,0
加油 钟老辛苦,0
相信国家！相信钟南山！！相信很快疫情就会过去！中国加油！！,0
他实在太辛苦了，一定要保护好自己，也要记得休息??,0
越是这种时候，越是紧急，越不能有漏洞。,0
钟老看上去憔悴好多啊,0
对病人负责也是对国家负责,0
很多实验室找到一个苗头，就希望马上完全进入临床，这个要小心，伦理审查一定要通过。临床医生还是要按临床的规矩来做。,0
说有特效药为什么李医生还是离开了，感觉很难让人相信啊,0
钟爷爷好憔悴，保重身体，平安健康??????,0
在家就是做贡献,0
??,0
钟老戴的口罩。。。唉。钟老保护好自己,0
双黄莲到底有用吗？？？,0
特事特办，加快速度，不省程序，人命关天！,0
老爷子辛苦了，一定要注意身体,0
希望钟老身体健康！听您的！,0
相信钟南山,0
是我的 错觉么 我觉得口罩上下戴反了,0
钟老辛苦了,0
希望特效药能快点出来，加油,0
老爷子辛苦了,0
真的很怕有些人为了邀功就没有底线。,0
没错，谨慎再谨慎，人命无小事。,0
玄学和封建迷信是两回事，瘟疫肺炎肯定是有一个源头，就是肺，庚子正月流月的疾厄星象属金，顾名思义肯定源于金，对应人体就是肺，在正月很难消退，大家加油！,0
不冒进,0
#新冠肺炎#,0
【,0
#钟南山谈抗病毒特效药#,0
】说的是 这两天在海外也听到了特效药新闻 一会儿美国 一会儿英国 都还不是特别靠谱呢。,0
“必须走程序，伦理审查一定要通过，要按临床的规矩来做”钟爷爷和之前相比憔悴了好多，请你也要好好照顾自己啊！,0
感觉钟老眼睛都肿了,0
一次比一次憔悴了,0
唉,0
不以规矩不成方圆，有原则的人,0
钟院士也要照顾好自己 注意身体 ！,0
要保重自己啊！！,0
钟老才是真正的栋梁 ，才是值得我们和孩子一辈子崇拜。这么大年纪如此倾心与工作，为国家忧心，感谢钟院士，愿您安康。,0
人命关天，当然要依法依规走审批程序，那临床试验又怎可以加快呢？疫情就是命令，抗病就是责任！关乎国家大事，绝不能儿戏。,0
真的憔悴好多，与您相比，我们不出门又算得了啥呢,0
能不能给钟老用N95？,0
他这个口罩,0
一直是那么认真负责，谢谢您,0
他这身衣服穿了有一个多月了吧……,0
他是最实干的一位专家，特别正,0
钟老做了一个错误示范，用手触摸了口罩外壁。,0
规矩不管在什么时候，都不能忘[加油],0
钟老感觉和之前相比疲惫了好多……希望钟老也要照顾好自己！！！??,0
南山白发多了些许，望保重,0
爷爷你要多注意身体，好好休息,0
临床伦理很重要,0
希望钟老压力不要太大，也要休息一下，所有的医务工作者，都能平安归来！,0
雷神山，火神山，钟南山，天地人合一，战“疫”必胜！,0
钟老注意休息啊,0
若大的中国怎能依靠老先生  我们还需要新的医学界领头者,0
雷神山，火神山，钟南山，三山齐聚克难关。天地人合一，战“疫”必胜！,0
苍老了 好心疼,0
这才是真正的英雄，这才是真正的全民偶像啊！,0
感谢！希望早日成功！,0
中国加油呀,0
国士无双,0
疫苗研究出来还要段时间，特效药的寻找可能对眼下最有帮助。,0
让爷爷好好休息一会儿吧！！！！,0
努力加油!谢谢你们,0
加油,0
钟老辛苦了，大家可一定要听啊！其实到现在还是有很多人不当回事儿，怎么说都不听，每天看着疫情的相关数据，真的是揪心，春天都要来了，疫情可赶紧好起来吧,0
这个视频是单声道？左耳没声音,0
辛苦了,0
大家都在等待武汉抢救英雄尸体的奇迹。,0
您辛苦了,0
17年来中国从来没有停止过对冠状病毒的研究，那些总说特效药什么时候研制出来的人，你觉得17年没研究出来，这一个月多就要给你交作业吗？？？不出门就是最好的特效药！,0
钟爷爷说动才能动！！,0
相信钟老,0
钟老好好休息,0
无条件相信钟老，是我们医学生的榜样,0
希望能同样要求规范中医药,0
口罩戴反了，只有我发现吗？,0
武汉加油……中国加油????,0
钟老 请您一定要保护好身体 ,0
赞成！相信钟院士,0
“必须走程序！”是对病人的负责！也是对国家的负责！,0
不规矩上临床要出人命的??钟老辛苦咯?,0
钟老保重身体啊！,0
希望钟老身体健康，好好的??????,0
后面勇平的小手在搞小动作,0
钟老 请您务必平安,0
希望钟南山爷爷及前线的所有医护人员照顾好自己的身体，您们辛苦了,0
终南山爷爷带好口罩呀！金属条没有按好！,0
钟老要注意身体啊,0
真的我看到这样的钟爷爷鼻子酸到不行,0
钟院士你口罩戴的不规范,0
防疫作战中总有一些杂音！,0
救命啊,0
相信很快就要好了，加油加油加油加油??,0
希望钟院士保护好自己身体??????,0
千万不要为了速度放弃质量啊！,0
感谢钟老，您辛苦了,0
好！,0
#钟南山谈抗病毒特效药#,0
  钟爷爷苍老好多,0
钟老多注意休息，看着他那么疲惫，心疼啊,0
钟老 苍老了很多,0
钟老辛苦了,0
钟南山帅！,0
憔悴了,0
加油啊！,0
希望快过去……,0
(? ??_??)?,0
不出门不添乱自我保护自我预防,0
钟院士连n95都没有？,0
不管怎么样一定要照顾好自己！！！！,0
该按规矩的一定要按规矩，科学、自然法则、社会发展都要按规矩来，没有规矩就一定要会让我们有恶果吃！人要有敬畏之心，要真的有信仰，要有底线，要配得起一撇一捺的人字！,0
钟老要多注意身体和休息啊！工作那么忙，到处操心跑腿，尽心尽力的，最近看着老了不少。,0
时间就是生命，全社会举全国之力都在翘首等待特效药早日出台，如果能快一点推出，就能大大缓解目前医生紧缺、床位紧缺的问题。 ,0
伦理审查,0
钟爷爷保重身体！！,0
希望国家能让这些专家保证一定的休息时间，都八十多岁了,0
这个我非常赞成，不能盲目求快，谁也不知道有什么后果,0
稳是广东人特色。的确急不得，也是对患者的尊重与保护。,0
坚决不给国家添负担[加油][加油],0
一线的同志们真的辛苦了,0
钟院士一定要好好照顾自己啊,0
加油????,0
钟老，没想到有一天您老也会被啦出来挡热搜,0
这才叫专业，不是一顿瞎操作，然后买后悔药吃，天天我自责我愧疚，,0
钟老好好休息，注意健康。,0
没有您的命令，坚决不出门,0
这是。。活性炭口罩吗…哎,0
钟老说的对啊，临床要慎重啊，病人生命及副作用要考虑，不能为了自己抢功就可以视伦理/生命不顾,0
你戴的是活性炭口罩吗,0
"自从宠物视频，我就再也不看李lj,不管是宠物还是特效药， 没有100%确认的就不要多做言论，多学学钟南山！",0
李文亮！,0
能不能不要那么多的记者和国家要求他开会啊  已经这么疲惫还要做实验动脑子八十多岁的老人了，他也是凡身肉体能不能让他在其他时间可以休息一下,0
所以一部分的实情永远都是钟老出来说吗？永远都是钟老来给台阶 。人一院士天天来给你们一群混球擦屁股。好意思。现在专家说话都不负责吗？说好的三个月疫苗。立此存照,0
钟老突然老了很多，快90的老人家了，你也一定要注意身体别累垮了,0
辛苦了 钟院士??????  祝平安健康,0
到底什么时候会有药啊，我们这要一个月不能出门，都快得抑郁症了,0
我为国家省口罩，还是别出门的好,0
现在不出门是为了早日安心出门，请大家自觉,0
不激进，不拿人命实验得结论，钟南山院士辛苦了。感恩?,0
钟院士要好好照顾自己呀 我们无条件相信你,0
不出门那当然是极好的,0
每个人做好自己的事，就是尽做大的努力了。都加油吧，黎明前总是最黑暗的。,0
能不能给钟老减少一些不必要的采访，让他多点时间休息一下,0
钟院士要照顾好自己,0
给我可以买到口罩就是最好的药,0
谢谢您,0
钟老辛苦了！注意身体。,0
心疼钟老，他的声音都让人觉得异常动听和安心?,0
钟老谢谢有您，中国????加油(? ??_??)?武汉加油(? ??_??)?，一起都会好起来的,0
建议再延长假期，要不然一复工，传染的更快,0
辛苦了只希望您能平安健康,0
一位真正有良心有水平有担当的长者，没有他的仗义执言，整个中国现在还真不知道会变成什么样！,0
钟院士要照顾好自己！！希望前线的工作人员都好好的。,0
钟老，辛苦了,0
钟老辛苦了，真的照顾好自己保重,0
两次大疫情让钟南山成了神，也让他耗尽了精力…让他歇歇吧…他不是真的神，他只是一个84岁的老者！,0
非典的时候钟老看着像三十多岁，现在钟老真的太疲惫了,0
辛苦了老爷子,0
钟南山爷爷 李文亮医生以及那些奋战在一线的医护人员永远都是我们心中的英雄 他们将永远被历史记载,0
求你也照顾好自己,0
钟老,0
外公特别崇拜钟南山院士，年少时无知。这次新型病毒一战，才明白外公那份崇拜,0
以前非典瘟疫每天都熬中药给我们喝来预防，为什么这次新冠没有？,0
医学尤其是临床医学必须严谨,0
我钟院士今天也戴口罩工作了，看来这次肺炎的传播途径真的很可怕呀！大家要注意安全！,0
说实话，真的感觉这个小姑娘说话的语气和用力咬字眼的样子让人不太舒服，她的家人确实很伟大值得人尊敬，但是她着重强调 借 给你们 患者，给人的感觉就是你借别人东西，对方要刻意强调在大众面前说出来一样，或许叫做站在道德制高点上？只是实话实说，不是每个说出自己心里话的人都是键盘侠是酸。,0
什么样的家长就有什么样的孩子 非常理性 但仍有感性,0
人美心美谓美人,0
我家里也都是医务人员啊……爸妈舅舅舅妈哥哥姐姐一大堆……,0
说一句题外话，16岁的她好高呀！,0
卧槽她字好好看,0
妹妹和字和声音都好美,0
大爱无私??????愿平安,0
向阳而生，逆风飞翔！乘风破浪，归来如往！,0
妹妹真的太漂亮了 希望妹妹的家人能平安,0
试问 哪个抗疫一线人员不是这样？单独就你家借了？我不否定每位一线人员的功绩 但单单这个家庭露什么相,0
希望你的外公跟妈妈都能平安归来。,0
一定要记得还呀,0
在新闻联播中看到了，伟大的母亲，懂事的女儿,0
妹妹用的是啥手机？字体好看,0
别再煽情了 突然觉得方舟子说得真对,0
妹妹长得真漂亮,0
妹妹好优秀,0
妹妹加油！ 妈妈加油！ 外公加油！一线的医生和患者都要加油！,0
向阳而生、逆风飞翔、乘风破浪，一定会回来如往,0
真让人感动,0
致敬！,0
致敬！,0
是借 要记得再还给小姑娘哦,0
三观，文笔，谈吐，颜值，教养，优秀的女儿！向医护人员致敬！愿你们乘风乘风破浪，归来如往！,0
#我把外公和妈妈都借给你#,0
昨天在新闻里看到这个小女孩，真是太感动了，仿佛一缕阳光照在身上的温暖，祝福,0
小妹妹长得好漂亮！愿妈妈和外公平安！！一定要挺住,0
借？这姑娘会不会太自私？多少家庭都如此，也没有哪个孩子用借这个字眼，记住你的长辈不仅是你的妈妈和外公，他们也是领取工资的在职人员，你可以想念，也可以歌颂，这么大了因为这种事委屈，三岁小孩吗？你可知道多少孩子长年与父母分集，那岂不天天哭,0
妈呀，我这个泪点低的人稀里哗啦！放心你的妈妈和外公会凯旋归来！加油！,0
长得有点像张子枫，水灵！！,0
我希望可以有借有还,0
别喷我！我觉得这个女孩说话，跟写作文一样,0
昨天看新闻联播时真的被这个小女孩一句“我把外公和妈妈都借给你”感动哭了,0
害！同是16岁，感到有点自卑,0
看哭……\u3000 “加油啊我的超人妈妈 要记得向阳而生 逆风飞翔”,0
嗯嗯，是的，是借给你们，要原原本本健健康康还回去的[加油],0
你很优秀，你很善良，你一定会秉承了你妈妈和外公的优良精神，天佑你们一家平安，幸福，加油,0
好美的姑娘,0
致敬,0
希望早日战胜疫情??,0
未来返程高峰，请务必延迟上班不然功亏一篑,0
千言万语只集一句话：平安归来,0
人美心善 温暖感动   能够给人精神鼓舞做法也是为这场战斗做的小努力！ 那些说她表现欲望强的真的无语，麻烦收起你那可笑而又精致的嘲讽…,0
加油,0
都tm给老子平安回来,0
十八线小城市爸爸是医生从初一到现在一直在医院没有回家,0
你的外公和妈妈一定会还回来的！,0
致敬前线医务人员！你们辛苦了,0
加油啊，我的超人妈妈，要记得向往而生，逆风飞翔，乘风破浪，然后归来如初，你可千万千万要记得回家的方向…… 哇直接泪崩,0
"昨天看到一个求助视频,一对夫妻和一个婴儿，老公是重庆人，老婆是贵州人，他们开车从贵州回重庆，交界的地方重庆的不允许贵州人到重庆，他们返回贵州界可是这边又不接受重庆人到贵州",0
听了小妹妹的话   忍不住流下了眼泪  心里很难受  有这样的外公和妈妈  你应该感到骄傲  真的很感谢像妹妹这样的家庭  是他们舍小家为大家 才让这个社会和谐稳定 哪有什么岁月静好  只是有人在替我们负重前行 相信外公和妈妈一定会平安归来的 我们会为他们祈祷的 像一线的英雄们致敬,0
都棒棒的,0
辛苦了！致敬一线医护人员！,0
这个女孩教育的真好,0
我能理解,0
在那遥远的地方，有位好姑娘，把敬爱的外公、亲爱的妈妈借给患者，人们听过她的事迹，都要留恋的张望，她那迷人的小脸，好象红太阳，她那美丽动人的眼睛好象晚上清澈的月亮，她还有颗金子般的火热的心……,0
谢谢哪些在一线保护我们做的一切，保护14亿人，谢谢??????。,0
幼吾幼以及人之幼，老吾老以及人之老,0
又是在微博感动哭的一天,0
关键时刻就看出党员的作用了,0
好漂亮的小妹妹！加油！,0
致敬所有一线医护人员，你们一定会平平安安的，和家人团聚,0
小女孩也是一个小栋梁,0
你们辛苦了！祖国和家庭是你们坚强的后盾！加油[加油][加油][加油],0
辛苦了,0
加油致敬,0
这姑娘不一般！,0
你所站立的地方，正是你的中国;你怎么样，中国便怎么样;你是什么，中国便是什么;你若光明，中国便不黑暗。,0
外公说得好，思想上高度警惕，行动上不差半点,0
借就借呗,0
向奋战在一线的英雄们致敬,0
年龄大了，看什么都会难过,0
沉沦，消极，愤恨，谩骂是无法击退恶魔的，记住，打败黑暗的始终是爱与希望，坚韧与奋战！,0
一家人都是榜样，我们一起加油,0
愿所有医护人员都能如这封信中所写的那样 ，向阳而生，逆风飞翔，乘风破浪，归来如往??,0
一定会平安归来的，加油！中国加油,0
说实话，我觉得十六岁的孩纸说不出这种成熟的话，像他这样的一家上很多一线医生的孩纸有很多，不知道选择她的理由？而且我觉得这个妹妹以后会走表演路线，不是怼谁，自己个人感觉说说而已，不用互怼。,0
她……真的好看……讲话也好……,0
有一说一，长得太好看了,0
恕我直言，我想娶她,0
一定会把妈妈和外公都还给你的,0
