"三亚那个沙雕明知道自己发烧还回来！艹	",0
"为什么海口那么多那么多，啊啊啊啊啊啊别来了别来了海南医疗水平不好，这样怎么办	",0
"海南还不封岛！！！小岛和开阔大陆不一样，一旦被传染就是死了	",0
"海南这个小岛医疗设备这么差 交通又不方便 那些吃退烧药跑来的 赶紧回去治病吧 小岛三甲医院才几家 治不好的 快走吧	",0
"就算说我自私也好说什么都好，海南就一个小岛，有好多乡镇医疗设备很落后，有好多老人现在都不知道这件事的发生更不会预防起来的，拜托那些过来过冬的武汉人买好一定的生活食材和用品就好好在家自我观察不要到处乱跑最好别出门了，有不舒服一定要去医院，也拜托你们为我们海南考虑一下，封岛吧太害怕了	",0
"那我要说了，带病来海南的，医疗条件不好，你们来的快，死的也快。。	",0
"海南真的晒不死病毒！别来了！	",0
"武汉封城了为啥还有这么多，希望不要再增加了，遭不住了	",0
"#全国确诊新型肺炎病例#	",0
"  海南没有经历过非典..导致身边的人不重视。 像我家里人，一开始也是不当回事。就我一个人在那里紧张 买了口罩 ，买完隔一天网上就没得买了。但好在后面都说服了他们 不只是说中老年人不重视，就跟我同龄的都有很多不当回事.... 这可是可以人传人的病毒啊	",0
"离小岛远点好嘛，海南的医疗水平是真的比不上你们内陆，不要毁了小岛这一方净土好嘛？岛上的老年人很多，一个感染就有一群，还有要来小岛旅游的游客们，现在先别来好嘛，等疫情过去了欢迎你们来旅游	",0
"为什么你们都想着跑来海南？海南现在我们人人自危，拜托都好好在家，生病的也别乱跑，	",0
"请加大力度宣传吧，还有那么多人逃来海南	",0
"海南也封岛吧	",0
"真的拜托了，能不能别来小岛了，我们这边的医疗真的不行啊，就当给自己积点福好吗	",0
"严查武汉车辆	",0
"想不通政府为什么不封岛，想赚钱想疯了吗	",0
"海南人民加油，海南真的要封岛了，全都是武汉人来海南	",0
"海南人过年在家里打麻将就行了，离商场景区玩的地方远点，让来海南的武汉病毒人互相传染	",0
"一个小岛 都快要超过好多大省了	",0
"等疫情过去，再欢迎大家来海南…  但现在真的…不适合	",0
"求求新闻联播加大对口罩重要性的报道吧！长辈根本听不进去我们说的！	",0
"真搞不懂你们 海南这种小坡岛也要来 交通不发达 自己没有车 你就只能靠腿走 医疗也不好 都是大陆淘汰的设备才给海南用 医生也没大陆的好 现在还有登革热 是嫌自己病不够多吗 快回去治病吧 好的设备和医生比什么都强	",0
"这热搜啥时候上去，海南这么多武汉来的乘客不该重视吗	",0
"本来我们海南地方就小，外来人口也多，我一出门就能看到很多外地人，来我们这避难的都没有心	",0
"太快了吧，可以封岛吗	",0
"孝感啊孝感孝感，为什么离武汉这么近还没有发布公告	",0
"新疆加油	",0
"我也不想出门，前段时间早就报好了旅游团去海南，现在也不给退，海南那边能不能出台政策啊	",0
"能不能官方呼吁下今年拜年从简，不要串门，不要聚餐，不要走亲戚了??????我们自己说都不管用，大人们还是一样聚在一起。	",0
"求求你们不要再来海南了，大家在家安安静静过个年吧	",0
"咱小岛就那么小，求求他们放过小岛吧，别再来了，别再扩散了	",0
"我的小岛[悲傷]非典都没有一例[悲傷]这次也一定要撑住啊 大家都戴上口罩	",0
"求求你们别来海南了 真的疯求了	",0
"哈 无语 从湖北跑来海南的人真的该死	",0
"唉，小岛不要再有新的出来的了	",0
"顶上热搜，让那群憨批看看又害了一个省！今天我就是键盘侠！气死我了！！！	",0
"武汉读书回来 本来这个春节订了旅行社去广州玩 但我怕自己给别人带来恐慌 想退票 旅行社说没接到通知 要支付一定违约金 国家能不能管一管呢	",0
"。。。海南的医疗条件真的比较差。也就三亚海口的医院还像点样子，文昌我以前住过，那医院根本看不了啥大病。可能很多毛病海南本地人得的也少，医生有些血压病啊心脑血管病都没看过。早十年连这方面科室都没有。从疫区飞过去是真的有点不明智。出了啥事有并发症，治疗也费劲，送回去也不可能。	",0
"不是地域黑，某些武汉人，地铁飞机高铁轮船，来福士环球港迪士尼，哪里人多往哪里跑，这种人不抓起来不封起来真当自己生化武器了是吧	",0
"拜托下面市县的医疗条件真的很不好了能不能不来了今天走一路都没看见几个戴口罩的咳嗽的倒是有一大堆，还没过年就放这么多出来年后不得爆炸啊	",0
"每次都吐槽海南人，到了关键时候全往我们这里跑，	",0
"儋州都确诊3例了	",0
"能别乱跑了么？真的太可怕了。	",0
"最好是春晚的时候滚动播放，如果可以的话主持人提一嘴就更棒了，家里的老年人真的我们说听不进去啊	",0
"网络时代焦虑与恐慌比疾病蔓延的更快，心理健康与身体健康同样重要?? 危机不只影响身体，也必然会带来糟糕的情绪。尽可能维持正常的生活作息，要有适当的休息，尽量保持生活的稳定性给自己列一个令自己感到愉悦的To-do清单，并执行它当负面情绪要淹没你时，这些是你应该做的事????	",0
"海南好一点 武汉好一点 湖北好一点 中国好一点	",0
"妈妈呀，什么时候是个头	",0
"一刷微博不是新增确诊就是可疑…	",0
"怎么反映啊.....真的害怕能不能考虑封岛	",0
"大家注意看，那32个第一轮检测是阴性，那说明应该不是，只是在做第二轮检测，看一下是不是存在错误	",0
"我在海南琼海，万泉绿洲小区，我们小区新来了五辆车，都是武汉来的，怎么办？可以报警吗？	",0
"天啊，昨天才1例，今天疑似7例秀英的，这上升太可怕了	",0
"不要再来海南了，海南地方又小，资源也补充，太可怕了	",0
"就住在秀英区，看到很多人还是没有防范措施	",0
"别来新疆别来新疆别来新疆别来新疆别来新疆别来新疆别来新疆挺住挺住挺住挺住挺住挺住挺住挺住挺住挺住挺住挺住挺住	",0
"全是从湖北逃出来的	",0
"为什么海南疫情这么严重不配上热搜？！	",0
"为什么要来海南呀，最好的医疗团队医护资源都在湖北呀，来了海南交通又不发达资源也不是不是最好的，来了能有什么用呀	",0
"保佑我大海南??????	",0
"人口流动太大了 防不胜防啊	",0
"?? ?? ?? ?? 在小岛人瑟瑟发抖 这个小破城镇都有可疑病例了么	",0
"球球别来海南了！！！！海南医疗条件啥的真的很差	",0
"海南的的医疗设施比较落后，而且三亚冬天都是候鸟老人，易感染体质，一旦疫情扩散，这边的医疗水平提供不了最好的救治，死亡率只会比内地一二线城市还高，真心建议别来小岛了，等疫情过去欢迎大家来玩	",0
"都这样了让我弟戴口罩他还说我大惊小怪，不知道是不怕死还是无知	",0
"能不能封岛啊	",0
"希望平安[加油][加油][加油]	",0
"海口人民瑟瑟发抖	",0
"  妻子前线抗疫，丈夫被打被逼下跪，拘役五天，罚款500，真是笑死人了	",0
"非典一例都没有，这次一下这么多，怎么那么多憨批非要过来呢	",0
"海南的紫外线很弱、杀不死病毒的，别来了??????请放过小岛上的人	",0
"口罩都买不到 村里村里的	",0
"刚刚看到了	",0
"#荆门伤医#	",0
"时间，他保护世界，你却伤害他，医闹不过年，过头七	",0
"小岛人民好害怕，我们登革热疫情还没解除，海南的医疗说实话比不上一线城市，都tm想来感受海南医疗么，说句自私的话，我真不欢迎他们	",0
"我是真的不知道他们图什么，一群人自驾游来海南，酒店也不收餐厅也不让进，然后去医院检查潜伏期能检查出个鬼，真要跟丧尸似的在街上晃荡吗	",0
"我在三亚没买到口罩	",0
"关键现在怎么区分正常感冒和肺炎啊？	",0
"全方位宣传一下吧，好多人还要拜年走亲戚	",0
"海南也太惨了吧，热搜上不去，每次都是我们自己顾自己，太难了，小岛的人民要照顾好自己	",0
"海南还是封了吧，只要把轮船和飞机断了，啥都ok了，进不进的来，出不出的去	",0
"不仅仅是来旅游的哦，武汉返乡大学生也是一大群体，我们这就出了一例疑似病例。。。	",0
"真的很可怕，七万多人在之前涌入海南，还不包括汽车和轮渡过来的，一旦病情这里爆发，医疗条件不好，小岛真的很难撑住	",0
"海南成不了避难所，七万多武汉人飞往海南，一旦全面爆发，小岛后果不堪设想，小岛医疗水平不比内陆，球球你们别来海南了，为了自己????????	",0
"求各位海岛人民多多带这个话题发原创微博，和转发  评论  点赞这条官方微博，这样才能上热搜，目前转发量还不够	",0
"求封岛????	",0
"我求求你们了，真的不要来海南…你们不知道海南的医学设备很差吗？我们都是中国人，我真的希望你们不要在伤害别人了！！！求求你们别来海南了	",0
"我TM也不想去海南了呀 这种特殊时期 真的不想给大家添麻烦了 自己也担心害怕 可是酒店不退我票 亚特兰蒂斯套房我亏不起	",0
"海南的医疗真的比不上内地的啊啊啊啊 大家不要再往海南了啊啊啊啊	",0
"海南政府在干什么之前！！！！！要死吗还赚钱放人进来，那可是七万人啊！	",0
"三亚还是很多人不戴口罩，好慌啊，求求你们，不要再来了，大街上都是大爷大妈们小孩们，我们的小破岛医疗很差的，跪求了	",0
" 强烈建议海南封岛啊   照这样传播下去 很可怕的啊  本来医疗就不怎么先进  危害很大的啊	",0
"能关注一下这个新闻的重点嘛？32例，前排热评还尽是别的省份，小岛，命就不重要嘛？	",0
"能不能对自己和别人负责一点，求你们别来了	",0
"中国加油～都会好起来的????????	",0
"可疑病历是怎么回事？	",0
"加油 ???? ???? ???? ????	",0
"中国加油！	",0
"会好的会好的会好的会好的会好的会好的会好的会好的会好的，	",0
"加油	",0
"啊啊啊啊做好防护啊大家！！	",0
"中国加油	",0
"求求你们关注下我们海南吧！	",0
"。。。小岛又小。。。外来游客又多 。。。	",0
"安排一下口罩好吗？	",0
"封岛！求求了	",0
"不想在听到坏消息了	",0
"小岛岛民表示真的很害怕	",0
"我天 刚从三亚回来	",0
"卧槽！！我家五指山都有了？？！	",0
"身体上有任何不适，一定要及时去治疗，千万不要瞎跑??????海南躲过非典，希望这次也能顺利平安渡过	",0
"真的什么时候封岛啊？最近也发现了很多武汉的车   一下子多了很多真的很慌    口罩??都没有	",0
"海南为什么上不了热搜？别的地方确诊的都上了为什么就海南上不了	",0
"轮渡过海检查能不能严格一点	",0
"能不能封一下岛？或者禁止武汉旅客登岛，不是歧视，小岛医疗条件没有那么好，爆发起来，太可怕了	",0
"一下子出现32例！！！！！mmp！！！别来了！！！7万多人飞来海南还不包括自驾的！！！！！政府能不能封岛封港啊！！！！！	",0
"希望不要来海南度假和“避难”了，并不是不让来，只是希望病情控制住了，痊愈之后再来，海南本来医疗设备就不太好，而且老人居多，抵抗力差，希望能明白，拜托别来了，我们欢迎大家前来游玩，只是不是现在！！！	",0
"旅游大省	",0
"别的省都是什么市什么市疑似确诊，就我们是什么县什么县	",0
"我今天到的海南，路上轮渡看到有武汉的车，并没有检查他们什么东西	",0
"海南岛不是格陵兰岛	",0
"看看！看看！	",0
"求封岛	",0
"越来越多	",0
"这小岛	",0
"求求了哪里都别增加了	",0
"非典时期海南由于交通不便躲过一劫，而如今来岛人数越来越多，尤其是冬天，这个数据实在是令人震惊，希望能得到国家重视，拜托了。	",0
"啊啊啊啊 五指山已经有两例 可怕	",0
"海南的32例疑似写清楚了都是阴性（待第二次复查），也就是大概率不是新型肺炎了，怎么一堆人在瞎带节奏。	",0
"小岛人民真的很害怕，封岛啊啊啊啊啊啊，我们的这边的情况中老人很爱聚在一起吃饭聊天喝老爸茶，生活节奏很慢，他们也不上网看新闻，劝说半天失败，我恳求武汉人为了自己和他人的生命安全不要出武汉了，也不要来海南了，海南三甲医院很少，医疗水平差，根本来不及应对，感谢你们配合	",0
"明知道自己患病还来海南的是想快点结束人生嘛？？海南医疗技术怎么样不清楚吗，为什么这些人还往这跑，自己骗自己，还祸害无辜岛民	",0
"虽然说不是故意的，但是我希望武汉的朋友不要来海南避难了，小岛医疗水平不高，一旦大范围爆发估计全省都遭不住，因为是国际旅游岛，所以还会有其他国家的游客，万一人传人祸害外国友人也不好啊，虽然这么说很自私，但是这是我的真心话	",0
"不要再来了	",0
"求求zf封岛！！！！我们小岛就这么点人真的不能再这么造下去了	",0
"阴性说明不一定是确诊病例吧，还有希望，岛民加油啊，加强锻炼增强体质	",0
"请大家关注关注海南人民，这几天有大约8万武汉人逃到岛内，没有发热现象就可入岛，他们已经分散在小岛各个地方	",0
"我一个在海南省人民医院当护士的同学说，发热门诊已经人满为患了	",0
"希望官方能督促海南省政府对此次疫情的关注，毕竟海南已经有很多例被确诊了，也有很多从武汉来海南的，可是这里还有很多人并不知道此次疫情，没有进行整体的消毒杀菌。就我认为海南真的太不重视了，而且海南就是一个小岛真的不要让它“沦陷了”	",0
"可以封岛吗？	",0
"我看了很多的微博，有些人说，其实武汉发热的人特别多，多到定点医院都不接收，严重快死的也没接收，让自行隔离，因为所有床都没有了，然后，进入医院，还要经过专家审批拿到确诊的试剂，验完才算确证…但那个试剂特别少，所以我估计，其实武汉得的已经可以在400后加0了，其他大小城市就更不敢想象…	",0
"求求海南省赶紧请人消毒吧！！求求海南各市长请人消毒吧！！我是长期生活在海南的外地人 老家的村镇都开始消毒了！！	",0
"越来越多	",0
"这些人怎么不早点死啊	",0
"整个海南岛差不多要传染完了	",0
"求求海南的有关部门加大力度吧，所有的行动执行力只在线上看到，线下并不够严格！	",0
"请求政府封岛！七万多武汉人来海南不是开玩笑的 ，本来地也不大，人还这么多，我怕到时候全岛感染！	",0
"求封岛！！！拜托了！	",0
"能不能不要来海南啦，小岛真的很小，已经有很多确诊病例了，不要再来小岛了	",0
"海南真的不是圣地，你们一来它必遭殃，全国最好的医生都在武汉了，为什么要跑出来祸害别人呢？？？设身处地的想想，当你们没有病毒的时候，别的省来的人携带了，你们会怎么想？？？而且一来就是7.56万人，居全国第一？？你们怎么想的，海南的医疗技术不如内地，更不如所有专家都在的武汉。	",0
"原本觉得小岛不会那么快沦陷  没想到那么快 身在海南 瑟瑟发抖   每天都在关注新闻 都没有心思过年了 现在特别害怕有亲戚来家里。这个新年过的很害怕。祈求早点过去。大家都平平安安。加油	",0
"求求最新的一例和我一个区的，距离也不远，都不敢出门了	",0
"不要再认为海南是避难所了 不要出来拉别人下水了 隔离是保护自己，是维护他人，是支持国家 海南岛民已经怕了 各位在海南的武汉同胞们，不要游荡在街上了，安安分分的，去做份检查，确保自己的安全，也确保别人的安全，相信医护人员，相信国家。	",0
"为什么还不封岛 控制进岛的人员 现在口罩酒精都难买了 看这进岛的外省牌的车辆 好害怕的啊！??????????	",0
"超级无语一堆内陆往海南跑……	",0
"都要好好的好好的好好的好好的	",0
"希望这个数字不要再增加了	",0
"他妈的	",0
"一点道德观念都没有，呆家出门不就好了，死活就是来海南，还不是接触到了许多人群，跑哪里去都没有用，安安静静的呆家里可以不？	",0
"求求别来海南了  	",0
"#海南封岛#	",0
"现在海口一二附院的都已经被通知所有医护人员不得离岛，不得出海口，全部待命	",0
"强烈要求政府封岛！还在放行进海南怎么回事？？？？	",0
"海南封岛吧！	",0
"前几天感冒好了，现在喉咙好像有点发炎，然后一直祈求海南没有，结果21号报告海南一例	",0
"真无语，海南都是一些东北的老人居多，来过冬的，他们身体抵抗就不好，年纪有大，这样子……想想就可怕。都是老人，而且人传人，岛又那么小。	",0
"从武汉来的请原地回去	",0
"万一整个岛爆发，外来人口一个都跑不掉，就算从外地调医生都来不及	",0
"最可怕的是周围人还一种离我们很远不用担心的感觉，赶紧的口罩戴起来，能不出门就不出门	",0
"能不添乱就是先约束好自己	",0
"封岛吧，一堆人外面进来	",0
"武汉加油	",0
"海南加油	",0
"大家都要慢慢好起来啊啊????	",0
"保佑	",0
"我真的慌了	",0
"千万人血书求封岛！！！	",0
"这么多例，竟然都没上前排。	",0
"我家楼上昨天晚上有几个刚从武汉回来过年的 怎么办 我好慌	",0
"妈呀，突然这么多	",0
"请求封岛	",0
"海南威马逊没人管，肺炎就知道想起来海南了	",0
"小岛人民瑟瑟发抖……	",0
"海南真的顶不住一下子这么多人的	",0
"海南医疗设备真没那么好，专家都往湖北跑，你们怎么可以跑海南去霍霍呢	",0
"祈求海南岛封岛！！不要再让武汉的车来了！！今天路上看到太多武汉的车！！！！不要再让他们来了！！！	",0
"  封岛隔离啊！！！	",0
"我有点慌	",0
"建议海南封岛吧！！太多游客了！！	",0
"都说了是野味引起的病毒 还看见有人在富春硅谷二期工地后山破捕网在偷偷抓小动物 报应的还不够吗	",0
"天呐 愿早日控制 湖北人民加油	",0
"天佑	",0
"老年人身体免疫力差，希望你们都做好家里老年人的工作，让他们做好预防措施，多运动，提高免疫力，	",0
"平平安安	",0
"武汉加油啊，湖北加油啊，大家一定要预防啊，为自己为大家。	",0
"  妻子前线抗疫，丈夫被打被逼下跪，拘役五天，罚款500，真是笑死人了	",0
"注意重点 治愈出院28例	",0
"第一 建议运营商短信提醒市民 我们劝不动家里过年要聚餐的长辈 第二 能不能及时更新湖北除武汉外的地区的最新情况？武汉那么多病例其他市县除了黄冈一点动静没有不可能 第三 坐标湖北省十八线小县城 药店口罩买不到 交通闭塞 快递很慢	",0
"愿平安	",0
"这么快	",0
"多关注一下地级市谢谢！！！！襄阳！十堰！荆州！黄冈！宜昌！孝感！！！！！！为啥孝感地区一例都没有，要求信息公开化透明化！！！！	",0
"为什么离武汉最近的孝感还没有公开???	",0
"武汉加油！要平安啊	",0
"昨天的数据 我还以为又多了69	",0
"愿武汉平安	",0
"一线救援人员辛苦了，你们就是这个时代的英雄，致敬一线参与救护工作所有人员	",0
"拜托???? 平安	",0
"我有点迷茫，我觉得家人有点不太重视这些事，还跑出去玩，不带口罩的那种！我自己真的好害怕，也一直在给他们讲，我现在到底该怎么办才能让他们重视一下呢！	",0
"吃野味入刑吧	",0
"不去武汉，就是支持武汉！不离开武汉，就是支持全国！加油武汉	",0
"武汉这个小笨蛋，不要怕，祖国妈妈和其他小朋友会帮你擦干眼泪的，一定要加油！	",0
"感觉是过了潜伏期，开始大量爆发了！	",0
"孝感灯下黑	",0
"湖北其他地级市到底是什么情况啊	",0
"这个数据太吓人啦	",0
"都是70/80岁的老人	",0
"潜伏期比较长，就怕年后大爆发	",0
"这个年过的有点太吓人了啊	",0
"武汉加油	",0
"其实很怀念一打开微博热搜全是明星八卦的时候了	",0
"死者基本都是年龄大 免疫力的老人 所以大家如果有感冒的就不要到处跑了 没感冒的没事也不要去人多的地方了！加油武汉！加油中国！	",0
"加油啊	",0
"用白醋放在暖气片上??????	",0
"不知道上级部门有没有隐瞒实际数量，现在在医院工作的亲戚已经证实远远不止这个数字了，全国人民一定要严谨对待此次病毒，比媒体报道的要严重很多，这些数字只是医院死亡的人口数字，还不算上在家，在途中死亡的人员数量，要引起高度重视	",0
"虽然我们素未谋面 但我要你们健健康康的 平平安安的[加油][加油]	",0
"恳请各地政府严查湖北方面过来探亲回家人流，不要再出现第二个大规模爆发疫区，做到不要漏排一人，国难当头，每个人都有责任去守护我们的家园，只要我们团结起来，疫情一定会被消灭的！	",0
"大家要重视啊 口罩戴起	",0
"加油，武汉，加油，中国????！！！	",0
"荆州，，，家庭聚集型…前天还接到亲戚给孩子做周岁的请客电话????不去亲戚有意见，可去了我怕啊	",0
"不会吧这么多	",0
"看着这么多数字，好心痛	",0
"武汉加油！！！中国加油！！！	",0
"潜伏期按20天算，20天之内到过武汉或者接触过武汉境内人员的全部隔离。	",0
"武汉市政府要负很大责任，太轻视病毒蔓延速度了	",0
"2003是吃野味引起非典，现在2020也是吃野味引起新型肺炎  请不要在吃野味了！！好吗！！ 	",0
"开始爆发了？	",0
"太快了，武汉加油[加油]	",0
"这几天看了这么多新闻，真的忍不住哭了。哪个人不想活着呀！他们在确诊时是多么的无助啊，唉……哪还有什么心情看明天的春晚。愿大家共同努力，度过难关！	",0
"武汉加油!一切都会好起来的	",0
"我的天	",0
"武汉加油	",0
"当地政府直到21日中央发出重要指示之后，才全面启动落实公共防疫各项举措，反应太滞后了。12月8日发现疫情，12月31日首次通报，都由武汉市卫健委以公告形式通报疫情信息，而且通报内容显著过分“客观冷静”，客观上起到了误导相关政府决策部门正确判断的效果，误导了公众对于疫情危险程度的准确判断。	",0
"怎么会突然增加这么多？呜呜呜呜呜呜	",0
" 下午四点湖北专供口罩，湖北的伙伴快去看看！！！！	",0
"这个数据真的。。	",0
"这个潜伏期到底是多久	",0
"大家一定要好好的呀	",0
"中国人民此刻应该万众一心！ 武汉加油！武汉挺住！	",0
"湖北随州呢？	",0
"孝感呢？？？	",0
"希望我们能尽快挺过去！武汉加油！中国加油！	",0
"潜伏期结束了	",0
"可怕的年后返乡 武汉挺住 全国挺住 只想听到好消息 这几天每天看新闻简直太郁闷了	",0
"救救孝感和孝感下面的县乡。孝感作为离汉口最近的地级市 作为武汉人群最大来源地和输出地，没有一例吗？究竟有没有防控到位？究竟孝感认真对待这次肺炎？不能像黄冈一样封城吗？还有医院的试剂盒等等都有没有，我希望孝感多宣传多推广，特别是下面的市，县，乡镇，绝对只多不少，救救我们	",0
"襄阳疑似31例为什么不上报!!!!武汉周边城市也同样需要关注啊!!!离武汉那么近怎么可能没有疫情  我们连口罩都买不到  医院里乌央乌央全是人	",0
"孝感政府都不敢报，微博也关闭评论	",0
"怀念那个每次刷微博都是抱着吃瓜心情的时刻，而不是像现在这样战战兢兢的不敢打开微博，害怕一刷新就会出现新增病例	",0
"  妻子前线抗疫，丈夫被打被逼下跪，拘役五天，罚款500，真是笑死人了	",0
"求求大家不要再骂武汉人了好不好？武汉人是该的吗？又是病毒又是封城，够惨了吧？那些有症状还乱跑的，该骂。但是那些健康的，出于害怕离开武汉，我觉得这也是可以理解吧？这个节骨眼了，不能团结起来吗？	",0
"我妈湖北荆州的，她几年没回去，今年非要回，我都快急死了，咋说她也不听	",0
"不去武汉，就是支持武汉！不离开武汉，就是支持全国！加油武汉！??	",0
"终于把周边城市公布出来了嗷？	",0
"就这样了还tm吓跑！	",0
"  求求大家关注一下荆门伤医事件！妻子在一线感染科抗击病毒救人、同为医生的丈夫被患者20多个家属暴力殴打，被逼下跪！警方通报伤人者仅仅处罚500，拘留5天！现在施暴家属正在搜索医生信息，企图二次施暴！寒了白衣天使的心，寒了人民群众的心！	",0
"天啊快点好起来	",0
"湖北十堰有多少？？？？	",0
"大家别去人多的地方啊，亲戚家也别去了，就在家看春晚吧啊啊啊啊啊啊啊！！！出门戴口罩！！！	",0
"医闹不配有父母！	",0
"天呐这么多！	",0
"死亡8例	",0
"妈呀，到爬坡阶段了？（是这样说的吗）	",0
"真的很难受啊，希望疫情赶快被压制下去????	",0
"加油(? ??_??)?	",0
"还在持续增加	",0
"天呢！！！	",0
"希望早点抑制住叭??????	",0
"太快了吧	",0
"越来越多了 心疼	",0
"这么快。。。。	",0
"加油(? ??_??)?	",0
"湖北加油！！！	",0
"请官方一定一定在电视等传统媒体发布消息，不是倡议、建议，而是阻止人们串门、拜年。小城市、中老年人太不重视，恳请通过传统媒体引起他们重视！	",0
"这个不是昨天的数据吗，截止时间都是的	",0
"23日数据什么时候更新	",0
"别乱走了 真的	",0
"除了湖北武汉，湖北别的地方从武汉来的人难道不比外省国外多吗？我希望可以真实报道，让人们加强重视，真实报道，湖北别的市的情况！！！	",0
"过年戴口罩，马上福气到。没事多洗手，福气跟你走。口罩的罩字是13画，福字也是13画，罩字谐音招字，有招来福气的寓意，各位家长朋友们，戴上口罩就是戴上福气，大过年的图个吉利！	",0
"赶上过年，要严控！	",0
"细节上的防护措施，非常重要！	",0
"荆门都有了，那么近的孝感怎么还没动静？	",0
"唉！希望快点控制住吧??	",0
"我们这里离武汉特别近，大概半小时车程，市里的医院已经有病人确诊了，没见有上报的	",0
"都给老子活着；	",0
"这速度，太快了	",0
"希望可以快点好起来，湖北加油	",0
"湖北加油，我们一起加油！	",0
"我老家汉川昨天就有同学告诉我已经57例了加进去了吗	",0
"我们湖北肯定能打赢这场仗的，做好个人防护，少出门，出行戴口罩，保护好自己也对他人负责。	",0
"目前疫情大有全国扩散的势头，并且逐步蔓延到中小城市，大家千万不要掉以轻心，做好个人防护，愿平安无事??????????????	",0
"孝感孝感！	",0
"武汉在压人数真的假的啊	",0
"我湖北一个县的一天5例往上走	",0
"孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！孝感出来发数据！！！	",0
"湖北天门挺住！！！	",0
"别在新增新增了，瞒着人民群众不敢揭露真正的事实，还不是当地的官员怕乌纱帽不保，隐瞒感染人数，只敢一点点的虚报出来，全国人给你的乌纱帽陪葬我就问你你们良心安不安，医务人员为了别人的生命为国捐躯，你们却为了自己的乌纱帽苟且偷生你们良心安不安！呵呵全国都调动医务人员去需要的疫区控制病情	",0
"求求不要再继续下去了	",0
"不能全是潜伏期的原因，武汉市并不等于湖北省，武汉有行动，湖北省还包含着诸多城市，它们面临的危险不说大于武汉但绝对比其它省份的其它城市要高，湖北省除武汉外的城市也应行动起来，也行加大增强防与控的力度！！！	",0
"请湖北政府公布周边城市疫情，并给予解救方案。周边城市人民该怎么办。目前未公布各城市疫情，武汉周边城市感染人数绝对被低估了，周边城市因信息不透明很多人员未警惕。这样下去重蹈覆辙，周边城市遭殃，也会反过来影响武汉。	",0
"所以荆州12例了？！	",0
"作为武汉人，我只能对自己说一句加油。	",0
"已经不更新数据了	",0
"要不是钟南山带队过去，估计武汉能一直拖着不封城??	",0
"“等冰雪融化了，全国人民都会去和武汉的樱花一起迎接新的春天新的盛世”你“的城市生病了，但是大家会治好她” 愿平安 愿春暖花开 一切都会好起来的	",0
"应该再提个建议，今年除了特殊社会供应类岗位，其他工作岗位应该在家待到15以后再出去上班，这个时间段，传染感染的也都会体现出来，不用交叉传染，又带到工作岗位上去	",0
"家里人感觉都没事人一样，感觉武汉离得很远，没事。新闻上应该播报一下呼吁一下，尽量避免人多聚集，走亲串友	",0
"随州随州，怎么不通报随州的，随州的也有	",0
"都是老人，天啊。。。	",0
"我真的不想看到上升的数字了，每一个数字后面都是一个家庭	",0
"求求关注下武汉周边小城市吧，孝感离武汉最近，官方不作为，鼓励市民坐公交拜年，救救孝感人吧	",0
"今天呢今天呢今天呢	",0
"加油武汉！一定一定要好起来！	",0
"怎么区分感冒和流感	",0
"能不能关注下武汉周边城市！！！！！比如孝感！！！	",0
"那些吃野味的人，带着病毒传播给这些老年人，他们人到晚年就该死吗？靠！	",0
"看到已治愈出院就感觉看到了希望	",0
"安陆有大量武汉返乡人员，拜托重视省内其他的小城市吧	",0
"这几天的各软件弹出框提示的新闻，和我玩瘟疫公司似的…人人都当困难模式就好了，勤洗手，戴口罩	",0
"我们孝感离武汉这么近，一个都没听到	",0
"武汉，加油 湖北，加油 中国，加油	",0
"这就是昨天晚上公布的数据啊，我还以为是今天的	",0
"关注一下武汉的周边城市吧，离武汉只有半小时车程的孝感竟然没有一例确诊通报，太可怕啦	",0
"我真是服了，医务人员奋斗在前线为了人民的生命安全在奋斗，但是他们自身的安全却没有真正的被保障好，你说可笑不可笑？	",0
"能乡镇广播吗 老人都不重视	",0
"荆州市分布如何？荆州相关账号没有报道。作为离武汉如此近的地区的居民，不知道防护措施应该做到什么程度。	",0
"网络时代焦虑与恐慌比疾病蔓延的更快，心理健康与身体健康同样重要?? 危机不只影响身体，也必然会带来糟糕的情绪。尽可能维持正常的生活作息，要有适当的休息，尽量保持生活的稳定性给自己列一个令自己感到愉悦的To-do清单，并执行它当负面情绪要淹没你时，这些是你应该做的事????	",0
"好多都是潜伏期	",0
"建议移动官方统一发送佩戴口罩的短信，劝父母戴口罩太难了，他们也不看新闻	",0
"加油！	",0
"新闻可不可以播一下 微博热闹的很 可是我家人都觉得没什么 新闻也只是一句带过 就是因为太多人不重视 导致病情扩散更严重	",0
"湖北挺住，湖北加油。	",0
"太多了，希望不要再新增	",0
"不要外出拜年了!戴口罩戴口罩!	",0
"就這感染速度？還有人說要出來嗎？	",0
"陕西挺住！	",0
"大部分是中老年人，抵抗力差！	",0
"可怕	",0
"??不要再增加啦	",0
"随州有试剂盒了吗？	",0
"触目惊心 医务人员加油！	",0
"？	",0
"武汉加油??	",0
"愿武汉平安，武汉加油	",0
"拜年拜年！走亲戚！！呼吁取消！	",0
